last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Hosmer, Eric,543333,2020,156,117,0.287,0.284,0.0030000000000000027,0.517,0.52,-0.0030000000000000027,0.359,0.366,-0.007000000000000006
Perez, Salvador,521692,2020,156,115,0.333,0.323,0.010000000000000009,0.633,0.626,0.007000000000000006,0.41,0.41,0
France, Ty,664034,2020,155,104,0.305,0.285,0.020000000000000018,0.468,0.484,-0.01599999999999996,0.362,0.36,0.0020000000000000018
Ramos, Wilson,467092,2020,155,112,0.239,0.247,-0.008000000000000007,0.387,0.42,-0.032999999999999974,0.297,0.317,-0.020000000000000018
Mullins, Cedric,656775,2020,153,107,0.271,0.214,0.05700000000000002,0.407,0.297,0.10999999999999999,0.313,0.251,0.062
Moreland, Mitch,519048,2020,152,104,0.265,0.236,0.029000000000000026,0.551,0.476,0.07500000000000007,0.372,0.335,0.03699999999999998
Meadows, Austin,640457,2020,152,84,0.205,0.186,0.01899999999999999,0.371,0.344,0.027000000000000024,0.292,0.278,0.013999999999999957
Chapman, Matt,656305,2020,152,89,0.232,0.245,-0.012999999999999984,0.535,0.542,-0.007000000000000006,0.335,0.35,-0.014999999999999958
Lopes, Tim,621005,2020,151,109,0.238,0.235,0.0030000000000000027,0.364,0.347,0.017000000000000015,0.279,0.276,0.0030000000000000027
Valaika, Pat,642162,2020,150,108,0.277,0.26,0.017000000000000015,0.475,0.456,0.01899999999999996,0.337,0.323,0.014000000000000012
Iglesias, José,578428,2020,150,126,0.373,0.359,0.014000000000000012,0.556,0.502,0.05400000000000005,0.407,0.387,0.019999999999999962
Mazara, Nomar,608577,2020,149,92,0.228,0.222,0.006000000000000005,0.294,0.364,-0.07,0.267,0.291,-0.023999999999999966
Berti, Jon,542932,2020,149,86,0.258,0.241,0.017000000000000015,0.35,0.316,0.033999999999999975,0.337,0.323,0.014000000000000012
Hernández, Enrique,571771,2020,148,109,0.23,0.224,0.006000000000000005,0.41,0.383,0.02699999999999997,0.29,0.29,0
Joyce, Matt,459964,2020,148,87,0.252,0.227,0.024999999999999994,0.331,0.337,-0.006000000000000005,0.31,0.31,0
Odor, Rougned,596059,2020,148,93,0.167,0.195,-0.027999999999999997,0.413,0.423,-0.010000000000000009,0.259,0.282,-0.022999999999999965
Bryant, Kris,592178,2020,147,91,0.206,0.202,0.003999999999999976,0.351,0.348,0.0030000000000000027,0.285,0.284,0.0010000000000000009
Rosario, Amed,642708,2020,147,109,0.252,0.233,0.01899999999999999,0.371,0.34,0.030999999999999972,0.277,0.261,0.016000000000000014
Jansen, Danny,643376,2020,147,93,0.183,0.251,-0.068,0.358,0.445,-0.08700000000000002,0.3,0.358,-0.057999999999999996
Choi, Ji Man,596847,2020,145,89,0.23,0.193,0.037000000000000005,0.41,0.303,0.10699999999999998,0.316,0.276,0.03999999999999998
Bote, David,623520,2020,145,86,0.2,0.233,-0.033,0.408,0.418,-0.010000000000000009,0.309,0.33,-0.02100000000000002
Stallings, Jacob,607732,2020,143,88,0.248,0.205,0.04300000000000001,0.376,0.323,0.05299999999999999,0.309,0.277,0.03199999999999997
Rojas, Miguel,500743,2020,143,107,0.304,0.277,0.02699999999999997,0.496,0.384,0.11199999999999999,0.379,0.332,0.046999999999999986
Panik, Joe,605412,2020,141,93,0.225,0.246,-0.02099999999999999,0.3,0.348,-0.04799999999999999,0.296,0.322,-0.026000000000000023
Braun, Ryan,460075,2020,141,103,0.233,0.274,-0.04100000000000001,0.488,0.477,0.01100000000000001,0.322,0.342,-0.020000000000000018
Naquin, Tyler,571980,2020,141,95,0.218,0.265,-0.047000000000000014,0.383,0.473,-0.08999999999999997,0.268,0.326,-0.057999999999999996
Markakis, Nick,455976,2020,141,107,0.254,0.276,-0.02200000000000002,0.392,0.364,0.028000000000000025,0.307,0.31,-0.0030000000000000027
Mountcastle, Ryan,663624,2020,140,98,0.333,0.266,0.067,0.492,0.43,0.062,0.377,0.328,0.04899999999999999
Castro, Willi,650489,2020,140,94,0.349,0.307,0.04199999999999998,0.55,0.512,0.038000000000000034,0.393,0.368,0.025000000000000022
Thames, Eric,519346,2020,140,81,0.203,0.219,-0.015999999999999986,0.317,0.379,-0.062,0.276,0.305,-0.02899999999999997
Murphy, Sean,669221,2020,140,79,0.233,0.217,0.016000000000000014,0.457,0.44,0.017000000000000015,0.358,0.348,0.010000000000000009
Renfroe, Hunter,592669,2020,139,86,0.156,0.204,-0.04799999999999999,0.393,0.438,-0.044999999999999984,0.277,0.318,-0.04099999999999998
García, Luis,671277,2020,139,105,0.276,0.267,0.009000000000000008,0.366,0.377,-0.01100000000000001,0.291,0.296,-0.0050000000000000044
Díaz, Yandy,650490,2020,138,97,0.307,0.247,0.06,0.386,0.325,0.061,0.367,0.327,0.03999999999999998
Pederson, Joc,592626,2020,138,87,0.19,0.238,-0.04799999999999999,0.397,0.454,-0.056999999999999995,0.297,0.34,-0.04300000000000004
Smith, Will,669257,2020,137,93,0.289,0.293,-0.0040000000000000036,0.579,0.539,0.039999999999999925,0.411,0.407,0.0040000000000000036
Vogelbach, Daniel,596129,2020,136,82,0.209,0.229,-0.020000000000000018,0.391,0.411,-0.019999999999999962,0.317,0.335,-0.018000000000000016
Buxton, Byron,621439,2020,135,96,0.254,0.249,0.0050000000000000044,0.577,0.548,0.028999999999999915,0.345,0.335,0.009999999999999953
Kipnis, Jason,543401,2020,135,75,0.237,0.18,0.056999999999999995,0.404,0.332,0.07200000000000001,0.326,0.282,0.04400000000000004
Gyorko, Jedd,576397,2020,135,81,0.248,0.249,-0.0010000000000000009,0.504,0.505,-0.0010000000000000009,0.351,0.357,-0.006000000000000005
Romine, Austin,519222,2020,135,84,0.238,0.207,0.031,0.323,0.296,0.027000000000000024,0.253,0.231,0.021999999999999992
Taveras, Leody,665750,2020,134,77,0.227,0.236,-0.00899999999999998,0.395,0.379,0.016000000000000014,0.307,0.308,-0.0010000000000000009
Hays, Austin,669720,2020,134,99,0.279,0.245,0.03400000000000003,0.393,0.355,0.038000000000000034,0.315,0.292,0.02300000000000002
Cooper, Garrett,643265,2020,133,89,0.283,0.303,-0.020000000000000018,0.5,0.518,-0.018000000000000016,0.365,0.383,-0.018000000000000016
Murphy, Daniel,502517,2020,132,103,0.236,0.238,-0.0020000000000000018,0.333,0.345,-0.011999999999999955,0.259,0.267,-0.008000000000000007
O'Hearn, Ryan,656811,2020,132,77,0.195,0.23,-0.035,0.301,0.384,-0.08300000000000002,0.269,0.317,-0.04799999999999999
Caratini, Victor,605170,2020,132,85,0.241,0.216,0.024999999999999994,0.328,0.318,0.010000000000000009,0.297,0.285,0.01200000000000001
Giménez, Andrés,665926,2020,132,91,0.263,0.245,0.018000000000000016,0.398,0.358,0.040000000000000036,0.321,0.303,0.018000000000000016
Kemp, Matt,461314,2020,132,76,0.239,0.226,0.012999999999999984,0.419,0.43,-0.01100000000000001,0.322,0.321,0.0010000000000000009
Smoak, Justin,475253,2020,132,78,0.176,0.187,-0.01100000000000001,0.361,0.327,0.033999999999999975,0.265,0.26,0.0050000000000000044
Adell, Jo,666176,2020,132,69,0.161,0.177,-0.015999999999999986,0.266,0.293,-0.02699999999999997,0.212,0.232,-0.020000000000000018
Inciarte, Ender,542255,2020,131,94,0.19,0.211,-0.02099999999999999,0.25,0.261,-0.01100000000000001,0.233,0.253,-0.01999999999999999
Suzuki, Kurt,435559,2020,129,95,0.27,0.243,0.027000000000000024,0.396,0.348,0.04800000000000004,0.326,0.308,0.018000000000000016
Kelly, Carson,608348,2020,129,93,0.221,0.222,-0.0010000000000000009,0.385,0.355,0.030000000000000027,0.279,0.27,0.009000000000000008
Sogard, Eric,519299,2020,128,96,0.209,0.256,-0.047000000000000014,0.278,0.312,-0.033999999999999975,0.254,0.29,-0.035999999999999976
Bichette, Bo,666182,2020,128,96,0.301,0.292,0.009000000000000008,0.512,0.532,-0.020000000000000018,0.353,0.359,-0.006000000000000005
Long Jr., Shed,643418,2020,128,80,0.171,0.175,-0.003999999999999976,0.291,0.304,-0.013000000000000012,0.238,0.248,-0.010000000000000009
Simmons, Andrelton,592743,2020,127,102,0.297,0.238,0.059,0.356,0.281,0.07499999999999996,0.313,0.262,0.05099999999999999
Tellez, Rowdy,642133,2020,127,95,0.283,0.283,0,0.54,0.508,0.03200000000000003,0.369,0.368,0.0010000000000000009
Choo, Shin-Soo,425783,2020,127,79,0.236,0.254,-0.018000000000000016,0.4,0.455,-0.05499999999999999,0.312,0.34,-0.028000000000000025
Gamel, Ben,592325,2020,127,75,0.237,0.267,-0.030000000000000027,0.404,0.407,-0.002999999999999947,0.313,0.33,-0.017000000000000015
Camargo, Johan,622666,2020,127,85,0.2,0.184,0.016000000000000014,0.367,0.316,0.05099999999999999,0.262,0.24,0.02200000000000002
Hoerner, Nico,663538,2020,126,86,0.222,0.243,-0.02099999999999999,0.259,0.315,-0.055999999999999994,0.265,0.297,-0.03199999999999997
Narváez, Omar,553882,2020,126,69,0.176,0.172,0.0040000000000000036,0.269,0.294,-0.024999999999999967,0.262,0.269,-0.007000000000000006
Bader, Harrison,664056,2020,125,67,0.226,0.199,0.026999999999999996,0.443,0.422,0.02100000000000002,0.337,0.327,0.010000000000000009
